,anime_id,title,type,source,episodes,rating,score,producer,studio,genre,release_season,is_licensed,nr_synonyms,min_duration,op_artists,ed_artists
10323,1389,Yakin Byoutou San,OVA,Visual novel,3,Rx - Hentai,6.41,"D3, Discovery",Arms,Hentai,Summer,True,5,30.0,,
10324,8416,Bonobono,Movie,4-koma manga,1,G - All Ages,6.52,Group TAC,,Comedy,Fall,True,1,60.0,,
10325,9737,Appleseed XIII,OVA,Unknown,13,R - 17+ (violence & profanity),6.47,Jinnis Animation Studios,Production I.G,"Action, Mecha, Military, Police, Sci-Fi",Summer,True,1,22.0,,
10327,10886,Nurarihyon no Mago: Jump Super Anime Tour Special,Special,Unknown,1,PG-13 - Teens 13 or older,6.61,,Studio Deen,"Action, Supernatural, Demons, Sports, Shounen",Fall,False,2,13.0,,Katate☆SIZE
10328,311,Ace wo Nerae!,TV,Manga,26,PG-13 - Teens 13 or older,7.04,"Tokyo Movie Shinsha, Mainichi Broadcasting System",Madhouse,"Sports, Drama, Romance, School, Shoujo",Fall,False,2,24.0,Kumiko Ohsugi,Kumiko Ohsugi
10330,6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,Special,Manga,1,G - All Ages,6.68,,Toei Animation,"Space, Drama, Sci-Fi",Fall,True,1,60.0,,
10332,32870,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,Movie,Manga,1,PG-13 - Teens 13 or older,7.74,,Production I.G,"Sports, School, Shounen",Fall,True,1,60.0,,OLDCODEX
10333,12755,Mahoutsukai Jiji,ONA,Unknown,1,PG - Children,6.08,,,"Music, Magic, Fantasy",Winter,False,0,6.0,,
10335,569,Musekinin Kanchou Tylor,TV,Light novel,26,PG-13 - Teens 13 or older,7.94,"VAP, Big West, King Records, Media Rings, TV Setouchi",Tatsunoko Production,"Military, Sci-Fi, Space, Comedy, Parody",Winter,True,0,23.0,Mari Sasaki,Mari Sasaki
10336,1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Movie,Manga,1,PG-13 - Teens 13 or older,7.63,,"Toei Animation, Production Reed","Drama, Magic, Shoujo",Winter,True,2,60.0,Moon Lips,Pretty Cast
10337,3824,Shoujo Koakuma Kei,OVA,Unknown,1,Rx - Hentai,5.47,NuTech Digital,,Hentai,Summer,True,0,30.0,,
10338,34453,Uma Musume: Pretty Derby,ONA,Game,1,G - All Ages,6.58,Cygames,P.A. Works,Sports,Spring,False,0,1.0,,
10339,33902,Suntory Minami Alps no Tennen Mizu,Special,Original,3,G - All Ages,6.1,,,"Drama, School",Summer,False,3,0.3333333333333333,,
10340,3213,Ganbare Genki,TV,Manga,35,PG-13 - Teens 13 or older,7.55,Fuji TV,Toei Animation,"Action, Comedy, Shounen, Sports",Summer,False,3,23.0,Kinya Hori,Kinya Hori
10341,21327,Isshuukan Friends.,TV,4-koma manga,12,PG-13 - Teens 13 or older,7.65,"Nihon Ad Systems, Pony Canyon, DAX Production, TOHO animation",Brain&#039;s Base,"Slice of Life, Comedy, School, Shounen",Spring,True,0,23.0,Natsumi Kon,Kaori Fujimiya (CV: Sora Amamiya)
10342,3125,Tokimeki Tonight,TV,Manga,34,PG - Children,7.38,Toho,Group TAC,"Comedy, Fantasy, Romance, Shoujo, Vampire",Fall,False,1,24.0,Harumi Kamo,Harumi Kamo
10343,31885,Majuu Jouka Shoujo Utea,OVA,Manga,4,Rx - Hentai,6.73,EDGE,T-Rex,Hentai,Winter,False,0,16.0,,
10345,21775,Yugami-kun ni wa Tomodachi ga Inai,ONA,Manga,2,PG-13 - Teens 13 or older,5.83,,A-1 Pictures,"Slice of Life, Comedy, Romance, School",Fall,False,1,0.5,,
10346,2828,Ie Naki Ko,TV,Novel,51,G - All Ages,7.83,,"Madhouse, TMS Entertainment","Adventure, Drama, Historical, Kids, Slice of Life",Fall,False,4,24.0,"Singers Three, Sawada Ayako","Sawada Ayako, Shounen Shoujo Gasshou Dan Mizuumi"
10347,34529,Toriko no Kusari,OVA,Visual novel,2,Rx - Hentai,6.63,Mary Jane,BreakBottle,Hentai,Summer,False,0,16.0,,
10349,21497,Sengoku Musou SP: Sanada no Shou,Special,Game,1,PG-13 - Teens 13 or older,6.67,,TYO Animations,"Action, Historical, Samurai",Spring,True,2,45.0,,Kuroyume
10351,1252,Fushigi no Umi no Nadia: Original Movie,Movie,Original,1,PG-13 - Teens 13 or older,5.48,"Group TAC, NHK",Gainax,"Action, Adventure, Drama, Historical, Mystery, Romance, Sci-Fi",Summer,True,2,60.0,Satomi Matsushita,Silk
10352,3638,Kaiketsu Zorori (TV),TV,Unknown,52,PG - Children,7.16,Nagoya TV Housou,Ajia-Do,"Adventure, Comedy",Winter,True,0,24.0,Kouichi Yamadera,"Satou-san and Suzuki-kun,:, Satou-san and Suzuki-kun"
10357,3736,Parappa the Rapper,TV,Game,30,PG - Children,5.93,Aniplex,"J.C.Staff, Production I.G","Comedy, Fantasy",Spring,False,1,20.0,Nona Reeves,BENNIE K.
10358,16608,Shitcom,ONA,Original,1,PG-13 - Teens 13 or older,2.88,,,"Comedy, Romance",Fall,False,0,1.0,,
10360,28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,TV,Original,12,PG-13 - Teens 13 or older,7.0,"Bouncy, Just Pro, JP Room",Yaoyorozu,"Parody, School, Slice of Life",Spring,False,1,23.0,"Shiori Mikami, Rumi Ookubo, Mikako Komatsu, Natsumi Takamori, Sumire Uesaka","TesaPurun (Asuka Nishi, Satomi Akesaka, Karin Ogino, Ayaka Ohashi, Reina Ueda, Shiori Mikami, Rumi Ookubo, Natsumi Takamori, Reina Ueda, Sumire Uesaka),:, Satomi Akesaka, Rumi Ookubo"
10362,2218,Fujimi 2-choume Koukyougakudan,OVA,Light novel,1,R+ - Mild Nudity,5.7,AIC,,"Drama, Music, Psychological, Romance, Slice of Life, Yaoi",Summer,False,3,60.0,,
10363,20517,Little Busters!: EX,Special,Visual novel,8,PG-13 - Teens 13 or older,7.86,,J.C.Staff,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Winter,True,2,24.0,,"Suzuyu (鈴湯),:, Rita"
10364,34076,Uchouten Kazoku 2,TV,Novel,12,PG-13 - Teens 13 or older,8.22,"Lantis, KBS, Good Smile Company, Docomo Anime Store, Yomiuri TV Enterprise, DMM.com, Cygames",P.A. Works,"Slice of Life, Comedy, Drama, Fantasy",Spring,True,1,23.0,milktub,fhána
10365,5576,Shimai Ningyou,OVA,Visual novel,1,Rx - Hentai,5.57,"Animac, JapanAnime",,Hentai,Spring,False,2,31.0,,
10366,33997,Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,Special,Manga,1,G - All Ages,6.9,"TV Tokyo, Nihon Ad Systems",Studio Gallop,"Adventure, Game, Shounen",Spring,False,0,26.0,,
10367,5535,Tottoi,Movie,Novel,1,G - All Ages,6.44,,Nippon Animation,"Adventure, Slice of Life, Kids, Drama",Summer,True,0,60.0,,
10368,19211,Suisei no Gargantia Specials,Special,Original,2,PG-13 - Teens 13 or older,7.24,,Production I.G,"Action, Sci-Fi, Adventure, Mecha",Summer,True,2,24.0,Minori Chihara,ChouCho
10369,4454,Macross F: Close Encounter - Deculture Edition,Special,Original,1,PG-13 - Teens 13 or older,7.82,,Satelight,"Action, Mecha, Military, Music, Sci-Fi, Space",Winter,False,1,27.0,Maaya Sakamoto,Megumi Nakajima
10370,17897,Hana wa Saku,Special,Original,1,G - All Ages,6.29,,MAPPA,Music,Spring,True,1,4.0,,
10371,34338,Lost Song,TV,Original,12,PG-13 - Teens 13 or older,6.18,"Ultra Super Pictures, MAGES.","Dwango, LIDENFILMS","Fantasy, Drama",Spring,False,0,23.0,Konomi Suzuki,Finis (Yukari Tamura)
10372,11595,Perman (1983),TV,Unknown,526,PG - Children,6.35,"TV Asahi, Asatsu DK",Shin-Ei Animation,"Kids, Comedy, Super Power, School",Spring,True,6,12.0,Katsue Miwa (三輪勝恵) & Columbia Yurikago-kai (ロムビアゆりかご会),
10373,31113,Puchitto Furikaerintia,Special,Unknown,1,PG-13 - Teens 13 or older,6.27,Bandai Visual,Production I.G,"Action, Adventure, Mecha, Sci-Fi",Fall,False,4,5.0,,
10374,13755,Shanshui Qing,Movie,Unknown,1,G - All Ages,6.63,Shanghai Animation Film Studio,,Music,,False,2,20.0,,
10375,31793,Mahou Shoujo Nante Mou Ii Desukara.,TV,Web manga,12,PG-13 - Teens 13 or older,6.0,"Earth Star Entertainment, F.M.F",Pine Jam,"Comedy, Magic",Winter,True,1,4.0,Earth Star Dream,
10377,37078,Quanzhi Gaoshou (2018),ONA,Novel,3,PG-13 - Teens 13 or older,8.36,"Tencent Penguin Pictures, China Literature Limited, Colored-Pencil Animation Design",,"Action, Game",Spring,True,3,30.0,,
10378,21641,Planet:Valkyrie,ONA,Other,1,PG-13 - Teens 13 or older,5.75,"Lantis, Infinite",P.A. Works,"Action, Music",Winter,False,0,1.0,,
10379,12027,Anne no Nikki: Anne Frank Monogatari,Special,Unknown,1,,6.6,,Nippon Animation,"Drama, Historical",Fall,False,1,60.0,,
10381,30237,Hyakka Ryouran: Samurai After Specials,Special,Unknown,2,R+ - Mild Nudity,6.6,,Arms,Ecchi,Winter,False,1,5.0,,
10384,29391,Pinky Wakuwaku Tabi Stroll,ONA,Unknown,7,G - All Ages,4.77,,,Slice of Life,Winter,False,2,1.0,,
10385,12431,Uchuu Kyoudai,TV,Manga,99,PG-13 - Teens 13 or older,8.56,"Aniplex, Dentsu, YTV, Trinity Sound",A-1 Pictures,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",Spring,True,1,24.0,"Unicorn,:, DOES,:, Magokoro Brothers,:, tacica","Rake,:, Akihisa Kondou,:, Miho Fukaraha,:, Kasarinchu"
10386,228,Jigoku Shoujo,TV,Original,26,R - 17+ (violence & profanity),7.75,"Aniplex, SKY Perfect Well Think",Studio Deen,"Mystery, Horror, Psychological, Supernatural",Fall,True,1,25.0,SNoW,Mamiko Noto
10387,28391,Ao no Kanata no Four Rhythm,TV,Visual novel,12,PG-13 - Teens 13 or older,6.87,"TV Tokyo, Pony Canyon, AT-X, DLE, NBCUniversal Entertainment Japan, Docomo Anime Store, bilibili, Kanon Sound, Hobibox",Gonzo,"Sci-Fi, Sports, Drama, School",Winter,True,1,24.0,Mami Kawada,Ray
10388,1617,Massugu ni Ikou.,TV,Manga,4,PG - Children,6.65,Yomiuri Telecasting,Yumeta Company,"Comedy, Josei, Romance, Slice of Life",Summer,False,3,21.0,aiko,aiko
10390,6941,Toriko: Jump Super Anime Tour 2009 Special,Special,Manga,1,PG-13 - Teens 13 or older,7.1,,ufotable,"Action, Super Power, Adventure, Comedy, Shounen",Fall,False,1,27.0,,Kondo Takashi
10391,4176,Wanna-Be&#039;s,OVA,Unknown,1,PG-13 - Teens 13 or older,5.19,"AIC, Movic, Sony Music Entertainment",,"Action, Comedy, Sports",Winter,True,1,45.0,,
10394,10918,Kowarekake no Orgel (Movie),Movie,Original,1,G - All Ages,7.44,"Actas, ElectromagneticWave",,"Sci-Fi, Music, Slice of Life, Drama",Fall,False,2,30.0,,Hiromi Satou
10395,495,Bakuretsu Hunters,TV,Manga,26,R - 17+ (violence & profanity),6.82,"Sotsu, Movic, TV Tokyo Music",Xebec,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",Fall,True,1,25.0,Megumi Hayashibara and Shinnosuke Furumoto,Masami Okui
10396,24037,Selector Spread WIXOSS,TV,Card game,12,R - 17+ (violence & profanity),7.48,"Magic Capsule, Warner Bros., Showgate",J.C.Staff,"Game, Psychological",Fall,True,0,24.0,Kanon Wakeshima,Cyua
10397,8634,Koisuru Boukun,OVA,Manga,2,R+ - Mild Nudity,7.47,On-Lead,PrimeTime,"Comedy, Romance, Yaoi",Summer,False,3,29.0,,
10398,10792,Haramasete Seiryuu-kun!,OVA,Visual novel,2,Rx - Hentai,6.55,Pixy,,"Comedy, Harem, Hentai",Summer,False,0,30.0,,
10400,35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",Movie,Manga,1,PG-13 - Teens 13 or older,6.79,,Wit Studio,"Action, Historical, Supernatural, Shoujo",Winter,False,2,50.0,,
10401,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,TV,Game,13,R - 17+ (violence & profanity),7.47,"Geneon Universal Entertainment, Mainichi Broadcasting System, Showgate",Lerche,"Mystery, Psychological, School",Summer,True,1,24.0,"Masafumi Takada,:, Sachiko Kobayashi feat. Monokuma",suzumu feat. soraru
10402,3704,Zenryoku Usagi,TV,Unknown,52,G - All Ages,6.43,Sotsu,,"Comedy, Kids",Winter,False,1,12.0,Zenryoku DG parsons (Mayumi Gojyou & Kazuya Daimon),Zenryoku DG parsons (Mayumi Gojyou & Kazuya Daimon)
10403,28991,Ninja & Soldier,Movie,Unknown,1,G - All Ages,5.95,,,Psychological,,False,0,10.0,,
10404,22119,PeroPero☆Teacher,OVA,Original,3,Rx - Hentai,6.42,Cosmos,,Hentai,Summer,False,0,20.0,,Tomoda Mizuki
10405,3541,Kouin Tenshi: Haitoku no Lycéenne,OVA,Original,1,Rx - Hentai,4.81,,,Hentai,Fall,True,0,30.0,,
10406,234,Dan Doh!!,TV,Manga,26,G - All Ages,6.76,"TV Tokyo, HoriPro",Tokyo Kids,"Adventure, Sports, Shounen",Spring,True,0,24.0,Bullet 77,"Bullet 77,:, Bullet 77"
10407,10391,Kuragehime: Soreike! Amars Tankentai,Special,Manga,6,PG-13 - Teens 13 or older,5.7,Asmik Ace Entertainment,Brain&#039;s Base,"Adventure, Comedy, Josei",Summer,True,1,0.5,,
10408,3384,Mi-da-ra,OVA,Unknown,3,Rx - Hentai,5.8,Milky Animation Label,Studio Jam,Hentai,Winter,True,1,30.0,,
10409,5663,G.T.R G-cup Teacher Rei,OVA,Unknown,4,Rx - Hentai,4.78,,,Hentai,Fall,False,0,30.0,,
10410,10431,"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""",ONA,Light novel,1,PG-13 - Teens 13 or older,6.96,,Silver Link.,"Comedy, Parody",Summer,False,6,3.0,,
10415,27405,Zou no Senaka: Tabidatsu Hi,OVA,Unknown,1,G - All Ages,6.32,Pony Canyon,,"Drama, Seinen, Slice of Life",Fall,False,1,7.0,,
10417,24629,Koufuku Graffiti,TV,4-koma manga,12,PG-13 - Teens 13 or older,6.83,"TBS, flying DOG",Shaft,"Slice of Life, Comedy, Seinen",Winter,True,1,24.0,Maaya Sakamoto,Ryou Machiko (Rina Satou) & Kirin Morino (Asuka Oogame)
10418,2410,Soreyuke Marin-chan,OVA,Manga,3,Rx - Hentai,6.7,Pink Pineapple,,"Hentai, Sci-Fi",Winter,False,1,30.0,,
10419,6800,Transformers: Scramble City,OVA,Unknown,1,PG-13 - Teens 13 or older,5.96,Takara,Toei Animation,"Action, Sci-Fi, Mecha, Shounen",Spring,False,2,23.0,,
10420,10863,Steins;Gate: Oukoubakko no Poriomania,Special,Visual novel,1,PG-13 - Teens 13 or older,8.44,Frontier Works,White Fox,"Sci-Fi, Comedy, Thriller",Winter,True,2,24.0,Kanako Itou,Kanako Itou
10421,25907,Glass no Hana to Kowasu Sekai,Movie,Original,1,PG-13 - Teens 13 or older,6.85,"Pony Canyon, DAX Production",A-1 Pictures,Sci-Fi,Winter,True,3,60.0,,"THREE (Yumiri Hanamori, Risa Taneda, Ayane Sakura)"
10422,9045,Jack to Mame no Ki (OVA),OVA,Unknown,1,PG - Children,5.97,,Studio 4°C,"Adventure, Kids, Fantasy",,False,2,13.0,,
10424,3147,Me gumi no Daigo: Kajiba no Baka Yarou,Movie,Manga,1,PG-13 - Teens 13 or older,6.45,,Sunrise,Drama,Summer,True,2,45.0,,
10425,11483,Redline Pilot,Special,Original,1,PG-13 - Teens 13 or older,6.78,,Madhouse,"Cars, Sports",Winter,False,0,5.0,,
10426,4201,Chocchan Monogatari,Movie,Unknown,1,G - All Ages,6.79,Triangle Staff,,"Slice of Life, Historical, Drama",Spring,False,1,60.0,Toyoko Nakajima (中島豊子),Arika Takarano
10427,358,"Iriya no Sora, UFO no Natsu",OVA,Light novel,6,R+ - Mild Nudity,7.07,Happinet Pictures,Toei Animation,"Sci-Fi, Drama, Romance",Winter,False,2,27.0,Chihiro Imai,Chihiro Imai
10428,3637,Bouken Yuuki Pluster World,TV,Original,52,G - All Ages,6.17,TV Tokyo,"Actas, Brain&#039;s Base","Action, Sci-Fi, Adventure, Shounen",Spring,True,2,24.0,"Seiji Katsu,:, King",Lead
10429,2681,Spaceship Agga Ruter,OVA,Original,4,Rx - Hentai,6.68,"AIC, BEAM Entertainment",,"Comedy, Hentai, Sci-Fi, Space",Fall,True,5,30.0,,
10431,14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,Special,Other,1,R+ - Mild Nudity,6.22,,Arms,"Action, Ecchi, Fantasy",Summer,False,0,3.0,,
10432,694,Canvas 2: Niji-iro no Sketch,TV,Visual novel,24,PG-13 - Teens 13 or older,6.85,DAX Production,Zexcs,"Comedy, Drama, Romance, Slice of Life",Fall,True,0,24.0,Honey Bee[YURIA],Sweets Tankentai
10433,22293,Mahou no Yousei Persia: Escape!,Music,Original,1,R+ - Mild Nudity,5.66,,Studio Pierrot,Music,Spring,False,0,3.0,,
10435,18671,Chuunibyou demo Koi ga Shitai! Ren,TV,Light novel,12,PG-13 - Teens 13 or older,7.6,"Lantis, TBS",Kyoto Animation,"Comedy, Drama, Romance, School, Slice of Life",Winter,True,2,24.0,ZAQ,"Black Raison d&#039;être (Maaya Uchida, Chinatsu Akasaki, Azumi Asakura, Sumire Uesaka)"
10436,2543,Robin Hood no Daibouken,TV,Unknown,52,G - All Ages,7.22,NHK,Tatsunoko Production,"Adventure, Historical, Romance",Summer,True,0,25.0,Satoko Shimonari,Satoko Shimonari
10437,4685,Takane no Jitensha,Special,Unknown,1,G - All Ages,6.1,,A-1 Pictures,"Fantasy, School",Summer,True,0,24.0,,
10438,1453,Maison Ikkoku,TV,Manga,96,R+ - Mild Nudity,8.24,Kitty Films,Studio Deen,"Slice of Life, Comedy, Drama, Romance, Seinen",Spring,True,1,25.0,"Yuki Saito,:, Anzen Chitai,:, Kōzō Murashita","Takao Kisugi,:, Gilbert O&#039;Sullivan,:, Picasso"
10439,28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,TV,Manga,12,PG-13 - Teens 13 or older,6.51,"DAX Production, Earth Star Entertainment",Millepensee,"Comedy, Shounen",Spring,False,0,2.0,Kyouko Narumi,
10441,7025,Kiseichuu no Ichiya,Movie,Original,1,R - 17+ (violence & profanity),5.02,,,"Dementia, Horror",,False,1,9.0,,
10444,12683,Yumeyume,Music,Unknown,1,G - All Ages,6.3,"U/M/A/A Inc., Studio Moriken",,Music,Winter,False,1,3.0,,
10445,30559,Why,Movie,Original,1,G - All Ages,3.87,,,Dementia,,False,0,10.0,,
10446,8599,Mayoi Neko Overrun! Specials,Special,Unknown,6,R+ - Mild Nudity,6.81,AIC,,"Comedy, Ecchi",Summer,False,3,3.0,,
10447,8460,Mirai Nikki,OVA,Manga,1,R - 17+ (violence & profanity),7.47,,Asread,"Action, Shounen, Supernatural",Winter,False,2,8.0,,Yousei Teikoku
10448,9205,Kaichuu!,ONA,Manga,4,PG-13 - Teens 13 or older,5.92,Soft Garage,,"Comedy, Seinen, Sports",Summer,False,1,4.0,,
10449,10513,Usavich IV,TV,Original,13,PG-13 - Teens 13 or older,6.85,,Kanaban Graphics,Comedy,Spring,True,1,1.0,,
10450,2009,Yawara! Special: Zutto Kimi no Koto ga... .,Special,Manga,1,PG-13 - Teens 13 or older,7.42,,Madhouse,"Action, Comedy, Drama, Martial Arts, Slice of Life, Sports",Summer,False,1,60.0,,ZARD
10451,1580,Mouryou Senki Madara,OVA,Manga,2,PG-13 - Teens 13 or older,6.24,Bandai Visual,"Studio Fantasia, Animate Film","Adventure, Demons, Supernatural, Shounen",Spring,True,0,60.0,,THE GREAT RICHES
10452,33075,Musaigen no Phantom World Special,Special,Light novel,1,PG-13 - Teens 13 or older,6.82,"Lantis, Pony Canyon",Kyoto Animation,"Action, Comedy, Fantasy, Supernatural",Fall,True,0,23.0,SCREEN mode,Azusa Tadokoro
10453,1593,Azumanga Web Daioh,ONA,4-koma manga,1,G - All Ages,6.77,,J.C.Staff,"Comedy, School, Slice of Life",Winter,True,3,3.0,,
10454,11255,Ikkitousen: Shuugaku Toushi Keppuuroku,OVA,Manga,1,R+ - Mild Nudity,6.78,,Arms,"Action, Ecchi, Martial Arts, Super Power, School",Fall,True,1,43.0,,MAI & AMI
10455,2015,Wind: A Breath of Heart,OVA,Visual novel,1,PG-13 - Teens 13 or older,6.17,Audio Tanaka,Ajia-Do,"Comedy, School",Winter,False,0,16.0,,
10456,32313,Concrete Revolutio: Choujin Gensou - The Last Song,TV,Original,11,R+ - Mild Nudity,7.16,"Bandai Visual, Lantis, Tokyo MX, Animatic, Hakuhodo DY Media Partners, Anime Consortium Japan",Bones,"Action, Sci-Fi, Mystery, Super Power, Demons, Supernatural, Drama, Fantasy",Spring,True,0,24.0,ZAQ,Yohske Yamamoto feat. Nami Tamaki ( eps 1-10)
10457,2686,Tetsujin 28-gou,TV,Manga,96,G - All Ages,6.57,,Eiken,"Adventure, Mecha, Sci-Fi, Shounen",Fall,True,2,25.0,Duke Aces (デューク・エイセス),Nobuyoshi Koshibe (越部信義)
10458,10594,Tokimeki Tonight Recaps,Special,Unknown,2,PG-13 - Teens 13 or older,6.28,"Group TAC, Toho",,"Comedy, Fantasy, Romance, Shoujo, Vampire",,False,3,49.0,,
10459,19953,Zetsumetsu Kigu Shoujo: Amazing Twins,OVA,Original,2,PG-13 - Teens 13 or older,6.44,"Shochiku, AT-X, flying DOG, Q-Tec, Toppan Printing, Tablier Communication, Nippon Ichi Software",Encourage Films,"Magic, Slice of Life",Winter,False,0,29.0,Haruka Chisuga,Haruka Chisuga
10460,33949,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,OVA,Digital manga,1,PG-13 - Teens 13 or older,7.19,,feel.,"Slice of Life, Comedy",Winter,True,1,28.0,,
10461,581,Honoo no Labyrinth,OVA,Original,2,R+ - Mild Nudity,6.34,Bandai Visual,Studio Fantasia,"Adventure, Comedy, Ecchi, Samurai",Fall,True,0,33.0,,Ivan Petrovich Larionov
10462,1311,Chobits Recap,Special,Manga,1,PG-13 - Teens 13 or older,7.06,,Madhouse,"Ecchi, Romance, Comedy, Sci-Fi, Drama",Winter,True,2,24.0,Round Table,Tanaka Rie
10463,35727,Mayoiga no Oneesan The Animation,OVA,Manga,1,Rx - Hentai,7.06,,T-Rex,Hentai,Summer,False,1,16.0,,
10465,19133,Turning Girls,ONA,Unknown,7,PG-13 - Teens 13 or older,6.1,"CoMix Wave Films, Baramiri",Trigger,"Comedy, Slice of Life",Summer,False,0,5.0,,
10466,11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,Special,Unknown,1,PG-13 - Teens 13 or older,6.76,,,"Action, Super Power, Adventure, Comedy, Shounen",Fall,False,2,40.0,,
10467,5811,Nezumi no Rusuban,Movie,Original,1,G - All Ages,4.54,,,Action,,True,0,1.0,,
10468,12157,Busou Chuugakusei: Basket Army,ONA,Manga,5,PG-13 - Teens 13 or older,5.86,"Enterbrain, StudioRF Inc.",Asread,"Action, Military",Winter,False,1,4.0,,
10469,2826,Oz no Mahoutsukai (1986),TV,Book,52,G - All Ages,6.82,TV Tokyo,"Panmedia, Meruhensha","Adventure, Kids, Fantasy",Fall,True,2,25.0,Satoko Yamano,"Kumiko Oosugi, Ema Oosugi"
10470,14237,Busou Shinki,TV,Other,12,PG-13 - Teens 13 or older,6.37,,8bit,"Action, Sci-Fi, Slice of Life, Mecha",Fall,True,0,24.0,"Kana Asumi, Minori Chihara, Kaori Mizuhashi, and Megumi Nakajima,:, Megumi Nakajima,:, Minori Chihara",azusa
10471,4097,Nanmu Ichibyousokusai,Movie,Original,1,G - All Ages,5.92,,,"Historical, Music",Winter,False,3,17.0,,
10472,8422,Vampire Knight: Gekiai no Portrait,Special,Manga,1,PG-13 - Teens 13 or older,6.99,Nihon Ad Systems,Studio Deen,"Comedy, Vampire, Shoujo",Fall,False,3,3.0,ON/OFF,
10473,2820,Time Travel Tondekeman!,TV,Original,39,PG-13 - Teens 13 or older,7.44,,"Tatsunoko Production, Production Reed, Asahi Production","Action, Kids, Adventure, Comedy",Fall,True,1,23.0,Jag-Toy,Jag-Toy
10474,30375,Starmyu,TV,Original,12,PG-13 - Teens 13 or older,7.08,NBCUniversal Entertainment Japan,C-Station,"Music, School, Slice of Life",Fall,True,3,24.0,Gero,"team Ootori,:, team Ootori"
10475,3488,Genji Monogatari,Movie,Novel,1,R+ - Mild Nudity,6.64,TV Asahi,Group TAC,"Drama, Historical, Romance",Winter,False,2,60.0,,
10476,35849,Darling in the FranXX,TV,Original,24,PG-13 - Teens 13 or older,8.17,"Aniplex, Khara, Movic, Ultra Super Pictures, Lucent Pictures Entertainment, Tokyo MX, Nagoya TV Housou, Asahi Broadcasting, BS11, Lawson, ABC Animation","A-1 Pictures, Trigger, CloverWorks","Action, Sci-Fi, Drama, Mecha",Winter,True,0,24.0,Mika Nakashima x Hyde,"XX:me (Kiss Me; キス・ミー) [Zero Two (Haruka Tomatsu), Ichigo (Kana Ichinose), Miku (Nanami Yamashita), Kokoro (Saori Hayami), Ikuno (Shizuka Ishigami)],:, XX:me (Kiss Me; キス・ミー) [Zero Two (Haruka Tomatsu), Ichigo (Kana Ichinose), Miku (Nanami Yamashita), Kokoro (Saori Hayami), Ikuno (Shizuka Ishigami)]"
10477,9525,Junod,Special,Original,1,PG-13 - Teens 13 or older,6.41,,Studio Hibari,"Drama, Historical",Fall,False,0,60.0,,
10478,32783,Happy Hour,Music,Music,1,G - All Ages,5.11,Space Shower Music,,Music,Spring,False,0,5.0,,
10479,443,Onegai☆Teacher: Himitsu na Futari,OVA,Original,1,R - 17+ (violence & profanity),7.39,"Bandai Visual, WOWOW, Lantis",Daume,"Comedy, Ecchi, Romance, Sci-Fi",Fall,True,2,21.0,Kotoko,Mami Kawada
10481,4760,Kanokon Specials,Special,Unknown,12,R+ - Mild Nudity,6.54,,Xebec,Ecchi,Summer,False,0,2.0,,
10482,9770,Hello Kitty no Stump Village,TV,Unknown,26,G - All Ages,6.19,Sanrio,,"Fantasy, Kids",,True,0,9.0,,
10483,1358,Hokuto no Ken Movie,Movie,Unknown,1,R - 17+ (violence & profanity),7.28,,Toei Animation,"Sci-Fi, Adventure, Shounen",Spring,True,1,60.0,,"Kodomo Band (movie, edited without vocals)"
